user_id,gym_id,checkin_time,checkout_time,workout_type,calories_burned,duration_minutes,session_date,session_month,session_weekday,session_hour,valid_duration,calories_per_minute,age,age_group,gender,user_location,subscription_plan,sign_up_date,location,gym_type,facilities,price_per_month
user_1717,gym_5,2023-04-11 18:55:00,2023-04-11 21:30:00,Swimming,633,155.0,2023-04-11,2023-04,Tuesday,18,True,4.083870967741936,44,35-44,Female,Miami,Pro,2023-01-19,Phoenix,Standard,"Basketball Court, CrossFit, Swimming Pool",49.99
user_3637,gym_5,2023-07-24 20:25:00,2023-07-24 22:42:00,Pilates,1038,137.0,2023-07-24,2023-07,Monday,20,True,7.576642335766423,55,55-64,Male,San Francisco,Pro,2022-06-05,Phoenix,Standard,"Basketball Court, CrossFit, Swimming Pool",49.99
user_3365,gym_2,2023-08-19 08:33:00,2023-08-19 10:00:00,Swimming,1442,87.0,2023-08-19,2023-08,Saturday,8,True,16.57471264367816,59,55-64,Female,San Francisco,Pro,2021-10-04,Los Angeles,Budget,"Climbing Wall, Yoga Classes, Sauna",49.99
user_4174,gym_1,2023-07-26 07:20:00,2023-07-26 09:39:00,CrossFit,1809,139.0,2023-07-26,2023-07,Wednesday,7,True,13.014388489208633,47,45-54,Non-binary,Denver,Basic,2021-01-30,New York,Premium,"Climbing Wall, Swimming Pool, Basketball Court",19.99
user_189,gym_9,2023-10-02 10:20:00,2023-10-02 11:41:00,Yoga,335,81.0,2023-10-02,2023-10,Monday,10,True,4.135802469135802,26,25-34,Female,Atlanta,Pro,2022-05-05,Dallas,Premium,"Sauna, CrossFit, Yoga Classes",49.99
user_2719,gym_4,2023-05-29 06:54:00,2023-05-29 09:44:00,Cardio,427,170.0,2023-05-29,2023-05,Monday,6,True,2.511764705882353,30,25-34,Female,Denver,Student,2022-06-28,Houston,Premium,"Climbing Wall, Basketball Court, Swimming Pool",9.99
user_2406,gym_9,2023-02-22 15:03:00,2023-02-22 16:32:00,CrossFit,556,89.0,2023-02-22,2023-02,Wednesday,15,True,6.247191011235955,39,35-44,Female,Austin,Student,2022-08-02,Dallas,Premium,"Sauna, CrossFit, Yoga Classes",9.99
user_3931,gym_10,2023-01-18 10:07:00,2023-01-18 11:20:00,Weightlifting,469,73.0,2023-01-18,2023-01,Wednesday,10,True,6.424657534246576,55,55-64,Female,Denver,Basic,2023-10-08,San Jose,Premium,"Swimming Pool, Sauna, CrossFit",19.99
user_3166,gym_5,2023-01-09 18:32:00,2023-01-09 19:58:00,Weightlifting,432,86.0,2023-01-09,2023-01,Monday,18,True,5.023255813953488,61,55-64,Male,Austin,Pro,2021-01-21,Phoenix,Standard,"Basketball Court, CrossFit, Swimming Pool",49.99
user_903,gym_2,2023-08-02 11:59:00,2023-08-02 12:42:00,CrossFit,857,43.0,2023-08-02,2023-08,Wednesday,11,True,19.930232558139537,56,55-64,Male,Orlando,Pro,2021-04-07,Los Angeles,Budget,"Climbing Wall, Yoga Classes, Sauna",49.99
user_341,gym_9,2023-06-26 07:46:00,2023-06-26 10:26:00,Weightlifting,361,160.0,2023-06-26,2023-06,Monday,7,True,2.25625,58,55-64,Female,San Francisco,Pro,2022-11-24,Dallas,Premium,"Sauna, CrossFit, Yoga Classes",49.99
user_2882,gym_9,2023-09-14 17:22:00,2023-09-14 20:03:00,Swimming,321,161.0,2023-09-14,2023-09,Thursday,17,True,1.9937888198757765,27,25-34,Female,Las Vegas,Student,2021-08-03,Dallas,Premium,"Sauna, CrossFit, Yoga Classes",9.99
user_4507,gym_6,2023-04-12 13:30:00,2023-04-12 14:56:00,Weightlifting,311,86.0,2023-04-12,2023-04,Wednesday,13,True,3.616279069767442,18,18-24,Female,Boston,Basic,2023-02-09,Philadelphia,Budget,"Swimming Pool, Climbing Wall, Sauna",19.99
user_4994,gym_1,2023-01-16 19:44:00,2023-01-16 21:40:00,Weightlifting,1132,116.0,2023-01-16,2023-01,Monday,19,True,9.758620689655173,52,45-54,Male,Orlando,Pro,2023-05-03,New York,Premium,"Climbing Wall, Swimming Pool, Basketball Court",49.99
user_644,gym_2,2023-09-26 08:29:00,2023-09-26 09:05:00,Yoga,697,36.0,2023-09-26,2023-09,Tuesday,8,True,19.36111111111111,45,45-54,Female,Detroit,Student,2021-11-30,Los Angeles,Budget,"Climbing Wall, Yoga Classes, Sauna",9.99
user_21,gym_5,2023-10-10 09:28:00,2023-10-10 12:10:00,Pilates,1395,162.0,2023-10-10,2023-10,Tuesday,9,True,8.61111111111111,47,45-54,Female,Seattle,Student,2021-11-14,Phoenix,Standard,"Basketball Court, CrossFit, Swimming Pool",9.99
user_3073,gym_10,2023-01-24 16:04:00,2023-01-24 16:51:00,Cardio,1176,47.0,2023-01-24,2023-01,Tuesday,16,True,25.02127659574468,35,35-44,Female,Las Vegas,Basic,2021-02-28,San Jose,Premium,"Swimming Pool, Sauna, CrossFit",19.99
user_678,gym_5,2023-07-16 09:35:00,2023-07-16 11:26:00,CrossFit,928,111.0,2023-07-16,2023-07,Sunday,9,True,8.36036036036036,33,25-34,Male,San Francisco,Pro,2021-08-01,Phoenix,Standard,"Basketball Court, CrossFit, Swimming Pool",49.99
user_1100,gym_6,2023-07-25 14:25:00,2023-07-25 16:55:00,Swimming,589,150.0,2023-07-25,2023-07,Tuesday,14,True,3.9266666666666667,53,45-54,Male,Orlando,Student,2021-08-05,Philadelphia,Budget,"Swimming Pool, Climbing Wall, Sauna",9.99
user_2651,gym_5,2023-06-06 19:07:00,2023-06-06 21:16:00,Weightlifting,1129,129.0,2023-06-06,2023-06,Tuesday,19,True,8.751937984496124,60,55-64,Male,Las Vegas,Student,2021-09-29,Phoenix,Standard,"Basketball Court, CrossFit, Swimming Pool",9.99
user_3470,gym_8,2023-01-30 19:32:00,2023-01-30 22:22:00,Yoga,835,170.0,2023-01-30,2023-01,Monday,19,True,4.911764705882353,41,35-44,Male,Seattle,Pro,2023-01-25,San Diego,Standard,"Basketball Court, Sauna, CrossFit",49.99
user_4184,gym_10,2023-09-07 12:16:00,2023-09-07 14:02:00,Pilates,855,106.0,2023-09-07,2023-09,Thursday,12,True,8.066037735849056,46,45-54,Male,Orlando,Pro,2021-02-07,San Jose,Premium,"Swimming Pool, Sauna, CrossFit",49.99
user_2065,gym_8,2023-01-28 09:04:00,2023-01-28 10:00:00,Pilates,687,56.0,2023-01-28,2023-01,Saturday,9,True,12.267857142857142,37,35-44,Female,Seattle,Pro,2021-05-12,San Diego,Standard,"Basketball Court, Sauna, CrossFit",49.99
user_3401,gym_9,2023-07-04 18:46:00,2023-07-04 21:19:00,Weightlifting,262,153.0,2023-07-04,2023-07,Tuesday,18,True,1.7124183006535947,25,25-34,Non-binary,Austin,Basic,2023-05-06,Dallas,Premium,"Sauna, CrossFit, Yoga Classes",19.99
user_2872,gym_7,2023-04-02 16:30:00,2023-04-02 17:55:00,Pilates,1262,85.0,2023-04-02,2023-04,Sunday,16,True,14.847058823529412,32,25-34,Male,Orlando,Student,2023-05-10,San Antonio,Premium,"Sauna, Basketball Court, Swimming Pool",9.99
user_2431,gym_4,2023-06-18 11:33:00,2023-06-18 12:55:00,Weightlifting,1332,82.0,2023-06-18,2023-06,Sunday,11,True,16.24390243902439,43,35-44,Female,Orlando,Pro,2021-01-29,Houston,Premium,"Climbing Wall, Basketball Court, Swimming Pool",49.99
user_2688,gym_2,2023-05-12 14:29:00,2023-05-12 15:03:00,Weightlifting,1250,34.0,2023-05-12,2023-05,Friday,14,True,36.76470588235294,49,45-54,Non-binary,Seattle,Pro,2021-04-13,Los Angeles,Budget,"Climbing Wall, Yoga Classes, Sauna",49.99
user_1417,gym_4,2023-05-15 20:02:00,2023-05-15 22:01:00,CrossFit,359,119.0,2023-05-15,2023-05,Monday,20,True,3.0168067226890756,57,55-64,Non-binary,Boston,Basic,2021-03-01,Houston,Premium,"Climbing Wall, Basketball Court, Swimming Pool",19.99
user_4406,gym_3,2023-07-01 18:33:00,2023-07-01 19:44:00,Swimming,794,71.0,2023-07-01,2023-07,Saturday,18,True,11.183098591549296,29,25-34,Female,Atlanta,Basic,2023-03-29,Chicago,Budget,"Sauna, Climbing Wall, Swimming Pool",19.99
user_492,gym_9,2023-04-28 20:31:00,2023-04-28 22:22:00,Cardio,643,111.0,2023-04-28,2023-04,Friday,20,True,5.792792792792793,19,18-24,Male,Orlando,Basic,2022-08-09,Dallas,Premium,"Sauna, CrossFit, Yoga Classes",19.99
user_760,gym_8,2023-04-27 08:57:00,2023-04-27 09:42:00,Weightlifting,941,45.0,2023-04-27,2023-04,Thursday,8,True,20.91111111111111,30,25-34,Female,Boston,Student,2022-08-15,San Diego,Standard,"Basketball Court, Sauna, CrossFit",9.99
user_3502,gym_10,2023-08-27 20:42:00,2023-08-27 21:53:00,Cardio,792,71.0,2023-08-27,2023-08,Sunday,20,True,11.154929577464788,24,18-24,Male,Orlando,Student,2021-02-05,San Jose,Premium,"Swimming Pool, Sauna, CrossFit",9.99
user_1,gym_8,2023-03-19 08:22:00,2023-03-19 10:36:00,Swimming,468,134.0,2023-03-19,2023-03,Sunday,8,True,3.4925373134328357,56,55-64,Female,Denver,Basic,2023-02-06,San Diego,Standard,"Basketball Court, Sauna, CrossFit",19.99
user_2089,gym_7,2023-06-20 20:06:00,2023-06-20 23:02:00,Pilates,727,176.0,2023-06-20,2023-06,Tuesday,20,True,4.130681818181818,55,55-64,Male,Austin,Basic,2022-12-21,San Antonio,Premium,"Sauna, Basketball Court, Swimming Pool",19.99
user_3657,gym_5,2023-05-24 08:29:00,2023-05-24 09:24:00,Pilates,678,55.0,2023-05-24,2023-05,Wednesday,8,True,12.327272727272728,25,25-34,Female,Boston,Basic,2021-05-28,Phoenix,Standard,"Basketball Court, CrossFit, Swimming Pool",19.99
user_4768,gym_2,2023-02-11 07:23:00,2023-02-11 08:43:00,Pilates,1994,80.0,2023-02-11,2023-02,Saturday,7,True,24.925,56,55-64,Male,Orlando,Basic,2022-06-16,Los Angeles,Budget,"Climbing Wall, Yoga Classes, Sauna",19.99
user_212,gym_1,2023-07-16 09:28:00,2023-07-16 10:05:00,Yoga,515,37.0,2023-07-16,2023-07,Sunday,9,True,13.91891891891892,50,45-54,Non-binary,San Francisco,Pro,2021-11-13,New York,Premium,"Climbing Wall, Swimming Pool, Basketball Court",49.99
user_3723,gym_8,2023-05-09 18:35:00,2023-05-09 21:34:00,Weightlifting,327,179.0,2023-05-09,2023-05,Tuesday,18,True,1.8268156424581006,47,45-54,Non-binary,Denver,Student,2022-02-10,San Diego,Standard,"Basketball Court, Sauna, CrossFit",9.99
user_3518,gym_7,2023-08-22 20:44:00,2023-08-22 21:45:00,Swimming,469,61.0,2023-08-22,2023-08,Tuesday,20,True,7.688524590163935,44,35-44,Male,Denver,Student,2022-07-09,San Antonio,Premium,"Sauna, Basketball Court, Swimming Pool",9.99
user_1966,gym_3,2023-04-18 15:16:00,2023-04-18 17:34:00,CrossFit,908,138.0,2023-04-18,2023-04,Tuesday,15,True,6.579710144927536,23,18-24,Male,Atlanta,Basic,2022-07-14,Chicago,Budget,"Sauna, Climbing Wall, Swimming Pool",19.99
user_304,gym_3,2023-06-14 11:32:00,2023-06-14 12:59:00,Swimming,283,87.0,2023-06-14,2023-06,Wednesday,11,True,3.2528735632183907,38,35-44,Female,Miami,Pro,2021-11-25,Chicago,Budget,"Sauna, Climbing Wall, Swimming Pool",49.99
user_4787,gym_10,2023-04-29 20:26:00,2023-04-29 22:15:00,Cardio,589,109.0,2023-04-29,2023-04,Saturday,20,True,5.4036697247706424,58,55-64,Female,Denver,Student,2022-05-30,San Jose,Premium,"Swimming Pool, Sauna, CrossFit",9.99
user_3773,gym_7,2023-07-15 19:14:00,2023-07-15 21:09:00,Cardio,411,115.0,2023-07-15,2023-07,Saturday,19,True,3.5739130434782607,34,25-34,Female,Boston,Basic,2023-08-03,San Antonio,Premium,"Sauna, Basketball Court, Swimming Pool",19.99
user_1782,gym_5,2023-01-21 09:20:00,2023-01-21 12:12:00,CrossFit,1054,172.0,2023-01-21,2023-01,Saturday,9,True,6.127906976744186,55,55-64,Male,Miami,Student,2021-01-05,Phoenix,Standard,"Basketball Court, CrossFit, Swimming Pool",9.99
user_3226,gym_6,2023-08-06 09:17:00,2023-08-06 10:27:00,Cardio,1074,70.0,2023-08-06,2023-08,Sunday,9,True,15.342857142857143,31,25-34,Male,Atlanta,Basic,2021-01-04,Philadelphia,Budget,"Swimming Pool, Climbing Wall, Sauna",19.99
user_4712,gym_4,2023-06-07 12:37:00,2023-06-07 13:08:00,Pilates,1120,31.0,2023-06-07,2023-06,Wednesday,12,True,36.12903225806452,47,45-54,Female,Miami,Basic,2021-04-16,Houston,Premium,"Climbing Wall, Basketball Court, Swimming Pool",19.99
user_4619,gym_7,2023-06-25 17:09:00,2023-06-25 18:47:00,Yoga,1759,98.0,2023-06-25,2023-06,Sunday,17,True,17.948979591836736,51,45-54,Female,Las Vegas,Basic,2022-01-03,San Antonio,Premium,"Sauna, Basketball Court, Swimming Pool",19.99
user_2073,gym_6,2023-02-02 12:46:00,2023-02-02 15:30:00,Yoga,632,164.0,2023-02-02,2023-02,Thursday,12,True,3.8536585365853657,64,55-64,Male,Seattle,Basic,2022-05-24,Philadelphia,Budget,"Swimming Pool, Climbing Wall, Sauna",19.99
user_808,gym_5,2023-07-06 17:14:00,2023-07-06 18:37:00,CrossFit,2023,83.0,2023-07-06,2023-07,Thursday,17,True,24.373493975903614,27,25-34,Female,Seattle,Student,2021-04-13,Phoenix,Standard,"Basketball Court, CrossFit, Swimming Pool",9.99
user_4121,gym_10,2023-08-24 08:24:00,2023-08-24 10:58:00,Yoga,648,154.0,2023-08-24,2023-08,Thursday,8,True,4.207792207792208,25,25-34,Non-binary,Denver,Student,2021-05-30,San Jose,Premium,"Swimming Pool, Sauna, CrossFit",9.99
user_1777,gym_3,2023-03-14 07:23:00,2023-03-14 08:51:00,Swimming,1613,88.0,2023-03-14,2023-03,Tuesday,7,True,18.329545454545453,23,18-24,Female,San Francisco,Pro,2022-10-20,Chicago,Budget,"Sauna, Climbing Wall, Swimming Pool",49.99
user_3191,gym_5,2023-04-05 12:06:00,2023-04-05 13:35:00,Pilates,356,89.0,2023-04-05,2023-04,Wednesday,12,True,4.0,64,55-64,Male,San Francisco,Basic,2023-07-12,Phoenix,Standard,"Basketball Court, CrossFit, Swimming Pool",19.99
user_4043,gym_9,2023-10-03 10:16:00,2023-10-03 12:09:00,Swimming,473,113.0,2023-10-03,2023-10,Tuesday,10,True,4.185840707964601,64,55-64,Female,Atlanta,Student,2023-10-02,Dallas,Premium,"Sauna, CrossFit, Yoga Classes",9.99
user_4204,gym_3,2023-07-01 06:34:00,2023-07-01 09:25:00,Pilates,1315,171.0,2023-07-01,2023-07,Saturday,6,True,7.690058479532164,62,55-64,Non-binary,Miami,Basic,2021-11-12,Chicago,Budget,"Sauna, Climbing Wall, Swimming Pool",19.99
user_1354,gym_7,2023-05-31 10:30:00,2023-05-31 13:05:00,CrossFit,885,155.0,2023-05-31,2023-05,Wednesday,10,True,5.709677419354839,42,35-44,Male,Boston,Pro,2022-09-25,San Antonio,Premium,"Sauna, Basketball Court, Swimming Pool",49.99
user_180,gym_8,2023-01-25 06:29:00,2023-01-25 09:26:00,Weightlifting,1503,177.0,2023-01-25,2023-01,Wednesday,6,True,8.491525423728813,18,18-24,Non-binary,Atlanta,Pro,2021-06-28,San Diego,Standard,"Basketball Court, Sauna, CrossFit",49.99
user_881,gym_8,2023-01-04 19:49:00,2023-01-04 20:27:00,Weightlifting,345,38.0,2023-01-04,2023-01,Wednesday,19,True,9.078947368421053,19,18-24,Male,San Francisco,Basic,2023-04-24,San Diego,Standard,"Basketball Court, Sauna, CrossFit",19.99
user_1831,gym_9,2023-02-02 17:28:00,2023-02-02 18:44:00,CrossFit,824,76.0,2023-02-02,2023-02,Thursday,17,True,10.842105263157896,35,35-44,Male,Detroit,Pro,2021-05-09,Dallas,Premium,"Sauna, CrossFit, Yoga Classes",49.99
user_4699,gym_7,2023-02-10 13:22:00,2023-02-10 14:34:00,Yoga,1092,72.0,2023-02-10,2023-02,Friday,13,True,15.166666666666666,49,45-54,Female,Atlanta,Basic,2021-01-21,San Antonio,Premium,"Sauna, Basketball Court, Swimming Pool",19.99
user_4003,gym_6,2023-08-21 20:50:00,2023-08-21 22:22:00,Weightlifting,1742,92.0,2023-08-21,2023-08,Monday,20,True,18.934782608695652,45,45-54,Male,San Francisco,Basic,2023-03-15,Philadelphia,Budget,"Swimming Pool, Climbing Wall, Sauna",19.99
user_2801,gym_5,2023-05-15 06:55:00,2023-05-15 08:46:00,Weightlifting,343,111.0,2023-05-15,2023-05,Monday,6,True,3.09009009009009,37,35-44,Female,Detroit,Basic,2023-06-04,Phoenix,Standard,"Basketball Court, CrossFit, Swimming Pool",19.99
user_4264,gym_4,2023-08-31 12:31:00,2023-08-31 13:46:00,Pilates,726,75.0,2023-08-31,2023-08,Thursday,12,True,9.68,23,18-24,Female,Denver,Basic,2022-06-28,Houston,Premium,"Climbing Wall, Basketball Court, Swimming Pool",19.99
user_223,gym_8,2023-07-19 13:44:00,2023-07-19 15:47:00,Yoga,408,123.0,2023-07-19,2023-07,Wednesday,13,True,3.317073170731707,34,25-34,Female,Detroit,Pro,2022-05-01,San Diego,Standard,"Basketball Court, Sauna, CrossFit",49.99
user_4565,gym_9,2023-01-22 09:24:00,2023-01-22 10:00:00,CrossFit,946,36.0,2023-01-22,2023-01,Sunday,9,True,26.27777777777778,64,55-64,Male,Austin,Student,2023-02-01,Dallas,Premium,"Sauna, CrossFit, Yoga Classes",9.99
user_4374,gym_2,2023-10-08 17:40:00,2023-10-08 20:33:00,CrossFit,1489,173.0,2023-10-08,2023-10,Sunday,17,True,8.606936416184972,18,18-24,Male,Las Vegas,Basic,2021-09-20,Los Angeles,Budget,"Climbing Wall, Yoga Classes, Sauna",19.99
user_2238,gym_1,2023-04-22 14:47:00,2023-04-22 15:47:00,Weightlifting,945,60.0,2023-04-22,2023-04,Saturday,14,True,15.75,42,35-44,Female,Las Vegas,Basic,2023-08-21,New York,Premium,"Climbing Wall, Swimming Pool, Basketball Court",19.99
user_2579,gym_4,2023-04-24 15:33:00,2023-04-24 16:54:00,Cardio,480,81.0,2023-04-24,2023-04,Monday,15,True,5.925925925925926,49,45-54,Female,Orlando,Pro,2021-02-19,Houston,Premium,"Climbing Wall, Basketball Court, Swimming Pool",49.99
user_1779,gym_5,2023-07-08 18:01:00,2023-07-08 18:50:00,Yoga,718,49.0,2023-07-08,2023-07,Saturday,18,True,14.653061224489797,22,18-24,Female,Austin,Pro,2023-05-04,Phoenix,Standard,"Basketball Court, CrossFit, Swimming Pool",49.99
user_621,gym_7,2023-03-31 20:23:00,2023-03-31 22:56:00,Pilates,294,153.0,2023-03-31,2023-03,Friday,20,True,1.9215686274509804,18,18-24,Non-binary,Orlando,Pro,2021-10-29,San Antonio,Premium,"Sauna, Basketball Court, Swimming Pool",49.99
user_1214,gym_10,2023-07-25 18:43:00,2023-07-25 19:51:00,CrossFit,1574,68.0,2023-07-25,2023-07,Tuesday,18,True,23.147058823529413,18,18-24,Male,Boston,Pro,2023-06-28,San Jose,Premium,"Swimming Pool, Sauna, CrossFit",49.99
user_4055,gym_8,2023-08-31 14:55:00,2023-08-31 16:24:00,Weightlifting,805,89.0,2023-08-31,2023-08,Thursday,14,True,9.044943820224718,50,45-54,Male,Las Vegas,Student,2021-09-16,San Diego,Standard,"Basketball Court, Sauna, CrossFit",9.99
user_4314,gym_1,2023-08-08 16:43:00,2023-08-08 19:18:00,Yoga,960,155.0,2023-08-08,2023-08,Tuesday,16,True,6.193548387096774,42,35-44,Male,Orlando,Basic,2021-01-13,New York,Premium,"Climbing Wall, Swimming Pool, Basketball Court",19.99
user_4264,gym_7,2023-03-12 14:34:00,2023-03-12 17:10:00,Swimming,1571,156.0,2023-03-12,2023-03,Sunday,14,True,10.070512820512821,23,18-24,Female,Denver,Basic,2022-06-28,San Antonio,Premium,"Sauna, Basketball Court, Swimming Pool",19.99
user_2828,gym_4,2023-01-10 08:46:00,2023-01-10 10:59:00,Swimming,415,133.0,2023-01-10,2023-01,Tuesday,8,True,3.1203007518796992,34,25-34,Female,Orlando,Student,2022-11-26,Houston,Premium,"Climbing Wall, Basketball Court, Swimming Pool",9.99
user_2241,gym_3,2023-08-04 12:00:00,2023-08-04 13:32:00,Cardio,1924,92.0,2023-08-04,2023-08,Friday,12,True,20.91304347826087,24,18-24,Female,Orlando,Basic,2023-08-04,Chicago,Budget,"Sauna, Climbing Wall, Swimming Pool",19.99
user_1363,gym_7,2023-06-01 09:30:00,2023-06-01 11:06:00,CrossFit,670,96.0,2023-06-01,2023-06,Thursday,9,True,6.979166666666667,23,18-24,Male,Seattle,Pro,2023-08-21,San Antonio,Premium,"Sauna, Basketball Court, Swimming Pool",49.99
user_2839,gym_1,2023-05-28 06:07:00,2023-05-28 06:56:00,Yoga,553,49.0,2023-05-28,2023-05,Sunday,6,True,11.285714285714286,51,45-54,Male,Atlanta,Student,2021-03-12,New York,Premium,"Climbing Wall, Swimming Pool, Basketball Court",9.99
user_2503,gym_4,2023-07-01 20:46:00,2023-07-01 23:16:00,Swimming,400,150.0,2023-07-01,2023-07,Saturday,20,True,2.6666666666666665,48,45-54,Male,Seattle,Pro,2023-06-11,Houston,Premium,"Climbing Wall, Basketball Court, Swimming Pool",49.99
user_2241,gym_2,2023-03-30 19:08:00,2023-03-30 21:09:00,Swimming,317,121.0,2023-03-30,2023-03,Thursday,19,True,2.6198347107438016,24,18-24,Female,Orlando,Basic,2023-08-04,Los Angeles,Budget,"Climbing Wall, Yoga Classes, Sauna",19.99
user_93,gym_4,2023-05-03 13:44:00,2023-05-03 16:31:00,CrossFit,870,167.0,2023-05-03,2023-05,Wednesday,13,True,5.209580838323354,62,55-64,Male,Boston,Student,2022-12-31,Houston,Premium,"Climbing Wall, Basketball Court, Swimming Pool",9.99
user_1239,gym_6,2023-08-06 08:09:00,2023-08-06 09:51:00,Cardio,778,102.0,2023-08-06,2023-08,Sunday,8,True,7.627450980392157,25,25-34,Female,Orlando,Student,2023-03-27,Philadelphia,Budget,"Swimming Pool, Climbing Wall, Sauna",9.99
user_4609,gym_8,2023-02-04 10:14:00,2023-02-04 12:02:00,Swimming,1305,108.0,2023-02-04,2023-02,Saturday,10,True,12.083333333333334,19,18-24,Male,Orlando,Basic,2023-05-14,San Diego,Standard,"Basketball Court, Sauna, CrossFit",19.99
user_3471,gym_4,2023-08-26 08:38:00,2023-08-26 10:09:00,Weightlifting,844,91.0,2023-08-26,2023-08,Saturday,8,True,9.274725274725276,55,55-64,Male,Boston,Pro,2023-08-27,Houston,Premium,"Climbing Wall, Basketball Court, Swimming Pool",49.99
user_3236,gym_2,2023-08-01 16:37:00,2023-08-01 19:24:00,Yoga,1368,167.0,2023-08-01,2023-08,Tuesday,16,True,8.191616766467066,26,25-34,Female,Boston,Student,2021-06-01,Los Angeles,Budget,"Climbing Wall, Yoga Classes, Sauna",9.99
user_4202,gym_8,2023-10-08 19:43:00,2023-10-08 21:17:00,Yoga,454,94.0,2023-10-08,2023-10,Sunday,19,True,4.829787234042553,39,35-44,Female,Orlando,Pro,2023-06-06,San Diego,Standard,"Basketball Court, Sauna, CrossFit",49.99
user_2765,gym_10,2023-06-03 17:54:00,2023-06-03 20:52:00,Yoga,1307,178.0,2023-06-03,2023-06,Saturday,17,True,7.342696629213483,25,25-34,Female,Boston,Basic,2022-12-17,San Jose,Premium,"Swimming Pool, Sauna, CrossFit",19.99
user_3605,gym_6,2023-08-06 11:27:00,2023-08-06 14:08:00,Cardio,1231,161.0,2023-08-06,2023-08,Sunday,11,True,7.645962732919255,25,25-34,Male,Las Vegas,Basic,2021-10-08,Philadelphia,Budget,"Swimming Pool, Climbing Wall, Sauna",19.99
user_2836,gym_5,2023-06-29 10:39:00,2023-06-29 12:55:00,CrossFit,1423,136.0,2023-06-29,2023-06,Thursday,10,True,10.463235294117647,33,25-34,Female,Seattle,Basic,2022-10-28,Phoenix,Standard,"Basketball Court, CrossFit, Swimming Pool",19.99
user_3902,gym_8,2023-03-30 17:12:00,2023-03-30 19:58:00,Swimming,754,166.0,2023-03-30,2023-03,Thursday,17,True,4.542168674698795,62,55-64,Female,San Francisco,Student,2022-12-01,San Diego,Standard,"Basketball Court, Sauna, CrossFit",9.99
user_3235,gym_1,2023-08-14 13:43:00,2023-08-14 16:40:00,Yoga,976,177.0,2023-08-14,2023-08,Monday,13,True,5.5141242937853105,36,35-44,Female,San Francisco,Pro,2021-10-03,New York,Premium,"Climbing Wall, Swimming Pool, Basketball Court",49.99
user_3629,gym_7,2023-07-31 19:55:00,2023-07-31 20:42:00,Weightlifting,442,47.0,2023-07-31,2023-07,Monday,19,True,9.404255319148936,34,25-34,Female,Atlanta,Basic,2022-08-20,San Antonio,Premium,"Sauna, Basketball Court, Swimming Pool",19.99
user_1769,gym_4,2023-01-18 12:26:00,2023-01-18 14:12:00,Swimming,1027,106.0,2023-01-18,2023-01,Wednesday,12,True,9.68867924528302,61,55-64,Male,Las Vegas,Student,2023-08-10,Houston,Premium,"Climbing Wall, Basketball Court, Swimming Pool",9.99
user_3510,gym_4,2023-08-08 06:14:00,2023-08-08 08:52:00,Yoga,1007,158.0,2023-08-08,2023-08,Tuesday,6,True,6.3734177215189876,46,45-54,Male,Detroit,Pro,2022-01-03,Houston,Premium,"Climbing Wall, Basketball Court, Swimming Pool",49.99
user_2902,gym_4,2023-07-14 19:16:00,2023-07-14 21:37:00,Cardio,933,141.0,2023-07-14,2023-07,Friday,19,True,6.617021276595745,22,18-24,Female,Atlanta,Pro,2021-05-21,Houston,Premium,"Climbing Wall, Basketball Court, Swimming Pool",49.99
